00:00:00.000134 main     VirtualBox XPCOM Server 7.2.6 r172322 linux.amd64 (Jan 28 2026 17:11:43) release log
00:14:59.237538 DCon25   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:14:59.239302 DCon25   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:15:51.327762 DCon40   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:15:51.334177 DCon40   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:15:52.696503 DCon21   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:15:52.701622 DCon21   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:15:52.719077 DCon21   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:15:52.760614 DCon21   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:15:52.762440 DCon21   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:03.151639 DCon30   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:03.153032 DCon30   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:03.155679 DCon30   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:03.211619 DCon30   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:03.215855 DCon30   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:16:03.227825 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:03.228159 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:03.228607 DCon42   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:03.229489 DCon42   ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
00:16:08.060334 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:08.060980 DCon30   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=false aResultDetail=0
00:16:08.184467 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:08.185137 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:08.390495 DCon38   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:16:08.395344 DCon38   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:16:10.181876 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:10.440392 DCon38   Platform architecture set to 'x86'
00:16:10.449883 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:10.450018 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:10.679802 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:10.680242 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:10.885604 DCon38   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:16:10.940488 DCon38   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:16:24.724130 DCon40   Platform architecture set to 'x86'
00:16:24.769928 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:24.770309 DCon38   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:24.828197 DCon38   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:16:24.910082 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:24.910776 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:25.209415 DCon38   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:16:25.231365 DCon38   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:16:26.255770 DCon38   Launched VM: 268496912 pid: 50119 (0xc3c7) frontend: GUI/Qt name: debian
00:16:26.316438 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.316897 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.356340 DCon44   Platform architecture set to 'x86'
00:16:26.367688 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.368027 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.655315 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.655730 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.677513 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.677834 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.679495 DCon44   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:26.695079 DCon43   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=false aResultDetail=0
00:16:26.695591 DCon43   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.695716 DCon43   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.717538 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.735844 DCon44   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.754849 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.755295 DCon38   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.755750 DCon38   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:26.791037 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.791440 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.888969 DCon40   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:16:26.889568 DCon40   HostDnsMonitorProxy::GetDomainName: no domain set
00:16:26.889606 DCon40   HostDnsMonitorProxy::GetNameServers:
00:16:26.889607 DCon40     name server 1: 127.0.0.53
00:16:26.889683 DCon40   HostDnsMonitorProxy::GetSearchStrings:
00:16:26.889684 DCon40     no search string entries
00:16:26.895219 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.895637 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.896399 DCon42   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:26.900414 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.935306 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:26.935794 DCon40   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:27.084347 DCon40   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:27.090694 DCon40   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:16:27.090766 DCon42   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:16:27.099760 DCon42   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:16:27.109210 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:27.109687 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:39.063291 createDelete VISO: Handling file '/home/seas/VirtualBox VMs/debian/Unattended-752b54e8-3012-416e-ae35-818ac481bbc8-aux-iso.viso' references
00:16:39.063465 createDelete VISO: file '/home/seas/VirtualBox VMs/debian/Unattended-752b54e8-3012-416e-ae35-818ac481bbc8-isolinux-isolinux.cfg' deleted
00:16:39.063511 createDelete VISO: file '/home/seas/VirtualBox VMs/debian/Unattended-752b54e8-3012-416e-ae35-818ac481bbc8-isolinux-txt.cfg' deleted
00:16:39.063564 createDelete VISO: file '/home/seas/VirtualBox VMs/debian/Unattended-752b54e8-3012-416e-ae35-818ac481bbc8-preseed.cfg' deleted
00:16:39.063729 createDelete VISO: file '/home/seas/VirtualBox VMs/debian/Unattended-752b54e8-3012-416e-ae35-818ac481bbc8-vboxpostinstall.sh' deleted
00:16:39.122728 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:39.126882 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:16:42.189160 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:42.189608 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:42.190253 DCon46   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:42.493303 DCon44   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:42.498419 DCon44   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:16:43.932420 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:43.934032 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:16:43.936780 DCon46   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:16:47.282359 DCon38   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:16:47.285691 DCon38   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:09.197884 DCon47   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:09.199435 DCon47   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:09.202326 DCon47   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:17:09.225437 DCon48   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:09.244335 DCon48   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:19.051454 DCon47   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:19.054873 DCon47   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:20.721221 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:20.722805 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:20.725721 DCon42   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:17:20.747100 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:20.751082 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:23.778750 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:23.785124 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:27.461244 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:27.530376 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:27.543806 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:27.547963 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:17:29.479698 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:29.480608 DCon46   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:17:29.482220 DCon46   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:17:29.496149 DCon46   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:17:29.502287 DCon46   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:20.906398 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:20.911470 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:23.140562 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:23.142074 DCon42   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:23.145951 DCon42   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:18:23.171450 DCon46   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:23.233441 DCon46   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:31.174825 DCon42   Saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:18:31.179879 DCon42   Finished saving settings file "/home/seas/.config/VirtualBox/VirtualBox.xml"
00:18:31.220964 DCon46   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:31.225197 DCon46   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:33.109733 DCon49   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:33.114793 DCon49   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:33.127113 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:33.131056 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:35.577977 DCon49   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:35.579575 DCon49   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:35.582508 DCon49   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:18:35.603857 DCon47   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:35.610580 DCon47   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:39.214748 DCon46   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:39.270435 DCon46   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:18:41.233794 DCon49   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:41.235251 DCon49   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
00:18:41.238129 DCon49   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:18:41.263009 DCon47   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:18:41.269485 DCon47   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:19:28.981959 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:19:28.986344 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:19:29.891966 DCon42   Saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox" with version "1.19-linux"
00:19:29.895325 DCon42   Finished saving settings file "/home/seas/VirtualBox VMs/debian/debian.vbox"
00:21:52.792311 DCon54   WARNING [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={d5dcece0-b202-4416-a138-03502784cc07} aComponent={HostWrap} aText={Could not load the Host USB Proxy service: VERR_NOT_FOUND}, preserve=true aResultDetail=0
